time,old_path,new_path
2026-01-14T10:09:30.304984,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\2024110709.txt,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202411072024110709.txt
2026-01-14T10:09:30.306440,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\83城市.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\2025021383城市(1).dta
2026-01-14T10:09:30.308121,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\83站号.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\2025021383站号.dta
2026-01-14T10:09:30.309935,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\99城市.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\2025020799城市.dta
2026-01-14T10:09:30.311479,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\99站号.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\2025020799站号.dta
2026-01-14T10:09:30.313232,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\corr.txt,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213corr.txt
2026-01-14T10:09:30.314789,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\中原.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213中原.dta
2026-01-14T10:09:30.316835,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\京津冀.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213京津冀.dta
2026-01-14T10:09:30.318426,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\城市群全量.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213城市群全量(1).dta
2026-01-14T10:09:30.319867,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\大长三角.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250306大长三角.dta
2026-01-14T10:09:30.321277,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\山东半岛.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213山东半岛.dta
2026-01-14T10:09:30.322807,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\成渝.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213成渝.dta
2026-01-14T10:09:30.324554,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\珠三角.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250227珠三角.dta
2026-01-14T10:09:30.326514,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\站号.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213站号.dta
2026-01-14T10:09:30.328167,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\粤港澳大湾区.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213粤港澳大湾区.dta
2026-01-14T10:09:30.329634,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\粤闽浙沿海.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213粤闽浙沿海.dta
2026-01-14T10:09:30.331340,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\长三角.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213长三角.dta
2026-01-14T10:09:30.332777,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\长江中游.dta,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250213长江中游.dta
2026-01-14T10:09:30.335002,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2015.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072015.txt
2026-01-14T10:09:30.336744,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2016.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072016.txt
2026-01-14T10:09:30.338904,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2017.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072017.txt
2026-01-14T10:09:30.340843,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2018.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072018.txt
2026-01-14T10:09:30.342390,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2019.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072019.txt
2026-01-14T10:09:30.344402,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2020.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072020.txt
2026-01-14T10:09:30.345940,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2021.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072021.txt
2026-01-14T10:09:30.347595,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2022.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072022.txt
2026-01-14T10:09:30.349159,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2023.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072023.txt
2026-01-14T10:09:30.350993,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\2024.TXT,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\202502072024.txt
2026-01-14T10:09:30.352966,D:\BaiduSyncdisk\2025\研究\基准地调整研究\database\分析\combined_2015_2024.txt,D:\BaiduSyncdisk\2025\研究\基准地调整研究\数据集文件\20250207combined_2015_2024.txt
2026-01-14T10:09:30.354524,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250206站点表.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025020620250206站点表.xlsx
2026-01-14T10:09:30.355914,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250208corr.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025020820250208corr.xlsx
2026-01-14T10:09:30.357658,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250208相关性矩阵初筛.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025020820250208相关性矩阵初筛.xlsx
2026-01-14T10:09:30.359587,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250209长三角51站点.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025020920250209长三角51站点.xlsx
2026-01-14T10:09:30.361562,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250212筛选.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021220250212筛选.xlsx
2026-01-14T10:09:30.363252,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250212补充基准地.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021220250212补充基准地.xlsx
2026-01-14T10:09:30.365040,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217三明_三明.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217三明_三明.xlsx
2026-01-14T10:09:30.366348,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217三门峡_三门峡.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217三门峡_三门峡.xlsx
2026-01-14T10:09:30.367846,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_嘉定.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_嘉定.xlsx
2026-01-14T10:09:30.369405,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_奉贤.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_奉贤.xlsx
2026-01-14T10:09:30.370717,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_宝山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_宝山.xlsx
2026-01-14T10:09:30.372433,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_崇明.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_崇明.xlsx
2026-01-14T10:09:30.373715,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_徐家汇.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_徐家汇.xlsx
2026-01-14T10:09:30.374942,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_松江.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_松江.xlsx
2026-01-14T10:09:30.376765,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_浦东.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_浦东.xlsx
2026-01-14T10:09:30.378414,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_浦东惠南.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_浦东惠南.xlsx
2026-01-14T10:09:30.379668,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_金山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_金山.xlsx
2026-01-14T10:09:30.381307,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_闵行.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_闵行.xlsx
2026-01-14T10:09:30.382605,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上海_青浦.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上海_青浦.xlsx
2026-01-14T10:09:30.383904,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217上饶_上饶.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217上饶_上饶.xlsx
2026-01-14T10:09:30.385632,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217东莞_东莞.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217东莞_东莞.xlsx
2026-01-14T10:09:30.387090,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217东营_东营.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217东营_东营.xlsx
2026-01-14T10:09:30.388535,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217中山_中山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217中山_中山.xlsx
2026-01-14T10:09:30.389845,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217临沂_临沂.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217临沂_临沂.xlsx
2026-01-14T10:09:30.390997,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217丽水_丽水.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217丽水_丽水.xlsx
2026-01-14T10:09:30.392196,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217乐山_乐山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217乐山_乐山.xlsx
2026-01-14T10:09:30.393425,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217九江_九江.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217九江_九江.xlsx
2026-01-14T10:09:30.394659,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217亳州_亳州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217亳州_亳州.xlsx
2026-01-14T10:09:30.395863,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217仙桃_仙桃.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217仙桃_仙桃.xlsx
2026-01-14T10:09:30.397031,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217佛山_南海.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217佛山_南海.xlsx
2026-01-14T10:09:30.398416,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217保定_保定.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217保定_保定.xlsx
2026-01-14T10:09:30.400163,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217信阳_信阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217信阳_信阳.xlsx
2026-01-14T10:09:30.401515,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217六安_六安.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217六安_六安.xlsx
2026-01-14T10:09:30.402706,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217内江_东兴区.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217内江_东兴区.xlsx
2026-01-14T10:09:30.404083,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217北京_北京.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217北京_北京.xlsx
2026-01-14T10:09:30.405495,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南京_南京.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217南京_南京.xlsx
2026-01-14T10:09:30.406991,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南充_南部.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217南充_南部.xlsx
2026-01-14T10:09:30.408208,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南平_建阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217南平_建阳.xlsx
2026-01-14T10:09:30.409429,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南昌_南昌.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217南昌_南昌.xlsx
2026-01-14T10:09:30.410691,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南通_南通.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217南通_南通.xlsx
2026-01-14T10:09:30.412067,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217南阳_南阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217南阳_南阳.xlsx
2026-01-14T10:09:30.413337,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217厦门_厦门.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217厦门_厦门.xlsx
2026-01-14T10:09:30.414722,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217台州_洪家.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217台州_洪家.xlsx
2026-01-14T10:09:30.415896,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217各样本距平标准差.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217各样本距平标准差.xlsx
2026-01-14T10:09:30.417079,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217合肥_合肥.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217合肥_合肥.xlsx
2026-01-14T10:09:30.418444,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217吉安_吉安县.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217吉安_吉安县.xlsx
2026-01-14T10:09:30.420018,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217周口_川汇区.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217周口_川汇区.xlsx
2026-01-14T10:09:30.421242,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217咸宁_咸宁.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217咸宁_咸宁.xlsx
2026-01-14T10:09:30.422498,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217唐山_唐山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217唐山_唐山.xlsx
2026-01-14T10:09:30.423826,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217商丘_商丘.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217商丘_商丘.xlsx
2026-01-14T10:09:30.424965,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217嘉兴_嘉兴.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217嘉兴_嘉兴.xlsx
2026-01-14T10:09:30.426162,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217天津_天津.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217天津_天津.xlsx
2026-01-14T10:09:30.427311,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217天门_天门.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217天门_天门.xlsx
2026-01-14T10:09:30.429042,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217威海_文登.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217威海_文登.xlsx
2026-01-14T10:09:30.430508,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217娄底_娄底.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217娄底_娄底.xlsx
2026-01-14T10:09:30.431853,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217孝感_孝感.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217孝感_孝感.xlsx
2026-01-14T10:09:30.433112,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217宁德_宁德.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\2025021720250217宁德_宁德.xlsx
